Station ID   Parameter           Flag   BeginDate    BeginTime   EndDate      EndTime  DQRID
E13          e                   D      03/03/2005   2130        03/31/2005   2100     D051106.24
E13          h                   D      03/03/2005   2130        03/31/2005   2100     D051106.24
E15          e                   D      03/01/2005   1800        03/29/2005   1900     D051106.25
E15          h                   D      03/01/2005   1800        03/29/2005   1900     D051106.25
E18          e                   D      03/01/2005   2330        03/30/2005   0000     D051106.26
E18          h                   D      03/01/2005   2330        03/30/2005   0000     D051106.26
E19          e                   D      03/03/2005   1730        03/31/2005   1600     D051106.27
E19          h                   D      03/03/2005   1730        03/31/2005   1600     D051106.27
E20          e                   D      03/02/2005   1900        03/30/2005   1900     D051106.28
E20          h                   D      03/02/2005   1900        03/30/2005   1900     D051106.28
E22          e                   D      03/16/2005   1830        03/30/2005   1930     D051106.29
E22          h                   D      03/16/2005   1830        03/30/2005   1930     D051106.29
E7           e                   D      09/14/2005   0000        09/20/2005   2000     D051106.3
E7           h                   D      09/14/2005   0000        09/20/2005   2000     D051106.3
E26          e                   D      03/03/2005   1800        03/31/2005   1700     D051106.30
E26          h                   D      03/03/2005   1800        03/31/2005   1700     D051106.30
E27          e                   D      03/02/2005   1600        03/30/2005   1730     D051106.31
E27          h                   D      03/02/2005   1600        03/30/2005   1730     D051106.31
E8           e                   D      08/04/2005   2000        08/09/2005   2030     D051106.5
E8           h                   D      08/04/2005   2000        08/09/2005   2030     D051106.5
E19          e                   B      10/24/2005   0600        10/25/2005   0100     D051214.2
E19          h                   B      10/24/2005   0600        10/25/2005   0100     D051214.2
E19          e                   B      11/13/2005   0000        01/19/2006   1630     D051214.3
E19          h                   B      11/13/2005   0000        01/19/2006   1630     D051214.3
E19          g1                  B      11/13/2005   0000        01/19/2006   1630     D051214.3
E4           e                   D      10/20/2005   1315        11/02/2005   0330     D051215.1
E4           h                   D      10/20/2005   1315        11/02/2005   0330     D051215.1
E9           e                   D      10/30/2005   0700        11/01/2005   1615     D051215.2
E9           h                   D      10/30/2005   0700        11/01/2005   1615     D051215.2
E15          e                   D      10/30/2005   0000        11/08/2005   1815     D051215.3
E15          h                   D      10/30/2005   0000        11/08/2005   1815     D051215.3
E26          e                   D      12/20/2005   0800        12/22/2005   1500     D051222.1
E26          h                   D      12/20/2005   0800        12/22/2005   1500     D051222.1
E26          g1                  D      12/20/2005   0800        12/22/2005   1500     D051222.1
E26          c_shf1              D      12/20/2005   0800        12/22/2005   1500     D051222.1
E2           e                   B      12/08/2005   0700        12/08/2005   0700     D060110.2
E2           h                   B      12/08/2005   0700        12/08/2005   0700     D060110.2
E2           e                   B      12/08/2005   1130        12/08/2005   1430     D060110.2
E2           h                   B      12/08/2005   1130        12/08/2005   1430     D060110.2
E2           e                   B      12/09/2005   0700        12/09/2005   0700     D060110.2
E2           h                   B      12/09/2005   0700        12/09/2005   0700     D060110.2
E2           e                   B      12/17/2005   2130        12/21/2005   1930     D060110.2
E2           h                   B      12/17/2005   2130        12/21/2005   1930     D060110.2
E15          e                   B      01/10/2006   1330        01/17/2006   1730     D060111.10
E15          h                   B      01/10/2006   1330        01/17/2006   1730     D060111.10
E20          e                   B      12/21/2005   0930        12/21/2005   1730     D060111.13
E20          h                   B      12/21/2005   0930        12/21/2005   1730     D060111.13
E20          g1                  B      12/21/2005   0930        12/21/2005   1730     D060111.13
E20          c_shf1              B      12/21/2005   0930        12/21/2005   1730     D060111.13
E4           e                   B      12/18/2005   0400        12/28/2005   1630     D060111.2
E4           h                   B      12/18/2005   0400        12/28/2005   1630     D060111.2
E12          e                   B      12/08/2005   1100        12/08/2005   1300     D060111.8
E12          h                   B      12/08/2005   1100        12/08/2005   1300     D060111.8
E22          e                   B      01/10/2006   0730        01/18/2006   2000     D060112.1
E22          h                   B      01/10/2006   0730        01/18/2006   2000     D060112.1
E12          e                   B      04/15/2006   2300        04/25/2006   1700     D060501.11
E12          h                   B      04/15/2006   2300        04/25/2006   1700     D060501.11
E13          e                   B      01/22/2006   2330        01/26/2006   2040     D060501.13
E13          h                   B      01/22/2006   2330        01/26/2006   2040     D060501.13
E26          e                   D      02/21/2006   0400        02/25/2006   1700     D060501.26
E26          h                   D      02/21/2006   0400        02/25/2006   1700     D060501.26
E26          g1                  D      02/21/2006   0400        02/25/2006   1700     D060501.26
E26          c_shf1              D      02/21/2006   0400        02/25/2006   1700     D060501.26
E27          e                   B      02/18/2006   0330        03/01/2006   1615     D060501.27
E27          h                   B      02/18/2006   0330        03/01/2006   1615     D060501.27
E7           e                   B      03/21/2006   1000        03/21/2006   2030     D060501.4
E7           h                   B      03/21/2006   1000        03/21/2006   2030     D060501.4
E13          e                   D      04/23/2006   2300        04/23/2006   2300     D060622.1
E13          h                   D      04/23/2006   2300        04/23/2006   2300     D060622.1  
E13          e                   D      06/03/2006   1900        06/04/2006   2330     D060622.1
E13          h                   D      06/03/2006   1900        06/04/2006   2330     D060622.1
E13          e                   D      04/30/2006   2100        05/01/2006   1530     D060622.2
E13          h                   D      04/30/2006   2100        05/01/2006   1530     D060622.2
E13          e                   D      06/05/2006   2330        06/06/2006   1600     D060622.2
E13          h                   D      06/05/2006   2330        06/06/2006   1600     D060622.2
E13          e                   D      06/14/2006   2030        06/15/2006   1430     D060622.2
E13          h                   D      06/14/2006   2030        06/15/2006   1430     D060622.2
E20          e                   D      06/17/2006   0900        06/20/2006   1915     D060622.6
E20          h                   D      06/17/2006   0900        06/20/2006   1915     D060622.6
E27          e                   B      07/11/2006   0130        07/21/2006   1730     D060712.1
E27          h                   B      07/11/2006   0130        07/21/2006   1730     D060712.1
E27          e                   D      05/31/2006   0600        06/07/2006   1730     D060809.2
E27          h                   D      05/31/2006   0600        06/07/2006   1730     D060809.2
E27          e                   D      06/14/2006   0500        06/20/2006   1730     D060809.2
E27          h                   D      06/14/2006   0500        06/20/2006   1730     D060809.2
E27          g1                  D      06/14/2006   0500        06/20/2006   1730     D060809.2
E27          c_shf1              D      06/14/2006   0500        06/20/2006   1730     D060809.2
E27          e                   D      04/26/2006   1830        08/17/2006   1730     D060818.11
E27          h                   D      04/26/2006   1830        08/17/2006   1730     D060818.11
E27          g1                  D      04/26/2006   1830        08/17/2006   1730     D060818.11
E27          c_shf1              D      04/26/2006   1830        08/17/2006   1730     D060818.11
E27          e                   D      08/11/2006   1300        08/21/2006   2330     D060818.13
E27          h                   D      08/11/2006   1300        08/21/2006   2330     D060818.13
E27          g1                  D      08/11/2006   1300        08/21/2006   2330     D060818.13
E27          c_shf1              D      08/11/2006   1300        08/21/2006   2330     D060818.13
E18          e                   D      05/31/2006   0430        06/02/2006   2130     D060818.6
E18          h                   D      05/31/2006   0430        06/02/2006   2130     D060818.6
E8           e                   D      06/23/2006   0130        06/27/2006   1730     D060818.8
E8           h                   D      06/23/2006   0130        06/27/2006   1730     D060818.8
E12          e                   D      08/21/2006   1200        08/29/2006   1630     D060921.3
E12          h                   D      08/21/2006   1200        08/29/2006   1630     D060921.3
E13          e                   D      08/28/2006   0030        08/28/2006   0730     D060921.7
E13          h                   D      08/28/2006   0030        08/28/2006   0730     D060921.7
E13          g1                  D      08/28/2006   0030        08/28/2006   0730     D060921.7
E13          c_shf1              D      08/28/2006   0030        08/28/2006   0730     D060921.7
E22          e                   D      08/21/2006   0630        08/30/2006   1800     D060921.8 
E22          h                   D      08/21/2006   0630        08/30/2006   1800     D060921.8
E18          e                   B      10/30/2006   2200        11/07/2006   2130     D061103.3
E18          h                   B      10/30/2006   2200        11/07/2006   2130     D061103.3
E8           e                   B      02/22/2007   1630        03/06/2007   2100     D070223.2
E8           h                   B      02/22/2007   1630        03/06/2007   2100     D070223.2
E27          e                   D      08/07/2007   2130        08/13/2007   1600     D070809.1
E27          h                   D      08/07/2007   2130        08/13/2007   1600     D070809.1
E27          g1                  D      08/07/2007   2130        08/13/2007   1600     D070809.1
E27          c_shf1              D      08/07/2007   2130        08/13/2007   1600     D070809.1
E13          e                   D      09/02/2006   0400        09/14/2006   1900     D070917.1
E13          h                   D      09/02/2006   0400        09/14/2006   1900     D070917.1
E9           e                   D      12/22/2007   1500        01/08/2008   1800     D080102.2
E9           h                   D      12/22/2007   1500        01/08/2008   1800     D080102.2
E4           e                   B      04/02/2008   2000        05/15/2008   1700     D080413.1
E4           h                   B      04/02/2008   2000        05/15/2008   1700     D080413.1
E18          e                   D      04/15/2008   0030        05/06/2008   2110     D080424.1
E18          h                   D      04/15/2008   0030        05/06/2008   2110     D080424.1
E2           e                   D      05/02/2008   1630        05/15/2008   2000     D080523.2
E2           h                   D      05/02/2008   1630        05/15/2008   2000     D080523.2
E19          e                   B      05/07/2008   0600        05/07/2008   0900     D080527.2
E19          h                   B      05/07/2008   0600        05/07/2008   0900     D080527.2
E19          e                   B      05/07/2008   1530        05/07/2008   2130     D080527.2
E19          h                   B      05/07/2008   1530        05/07/2008   2130     D080527.2
E19          e                   B      05/09/2008   1330        05/09/2008   1330     D080527.2
E19          h                   B      05/09/2008   1330        05/09/2008   1330     D080527.2
E2           e                   D      06/07/2008   0030        06/12/2008   1730     D080616.3
E2           h                   D      06/07/2008   0030        06/12/2008   1730     D080616.3
E15          e                   D      06/11/2008   1500        06/20/2008   1500     D080616.4
E15          h                   D      06/11/2008   1500        06/20/2008   1500     D080616.4
E18          e                   D      05/06/2008   1215        06/17/2008   2120     D080702.2
E18          h                   D      05/06/2008   1215        06/17/2008   2120     D080702.2
E7           latent_heat_flux    D      02/08/2009   1430        04/15/2009   1800     D090312.2
E7           sensible_heat_flux  D      02/08/2009   1430        04/15/2009   1800     D090312.2
E15          corr_soil_heat_flow_1 D    01/27/2009   1930        02/25/2009   1830     D090313.2
E7           latent_heat_flux    D      04/20/2009   1830        06/22/2009   1500     D090428.1
E7           sensible_heat_flux  D      04/20/2009   1830        06/22/2009   1500     D090428.1
